"","iso3c","year","realGDP2019","potentialoutput2019","outputgap2019","NAWRU2019","fiscalbalance2019","primarybalance2019","CAB2019","oneoffeffects2019","structuralbalance2019","realGDP2020","potentialoutput2020","outputgap2020","NAWRU2020","fiscalbalance2020","primarybalance2020","CAB2020","oneoffeffects2020","structuralbalance2020","population","potentialoutput2007e100"
"952","LVA","2013",23.21017,23.4287,-0.9327237,11.762537,-1.1694509,0.3151777,-0.8169,0,-0.8169,23.21017,23.40912,-0.8498782,11.439503,-1.2176463,0.2942594,-0.8964,0,-0.8964,2012.647,100.3832374
"953","LVA","2014",23.65469,23.76232,-0.4529524,11.301834,-1.4430859,-0.0098925,-1.2719,-0.3422,-0.9296,23.65469,23.74035,-0.3608245,11.067538,-1.581497,-0.1245446,-1.4451,-0.3422,-1.1029,1993.782,101.8036214
"954","LVA","2015",24.42596,24.26399,0.6675366,10.655979,-1.356958,-0.051216,-1.6093,0,-1.6093,24.42596,24.21715,0.8622402,10.590765,-1.4267198,-0.0980105,-1.7526,0,-1.7526,1977.527,103.8482402
"955","LVA","2016",24.85923,24.73507,0.5019431,9.954217,0.0642134,1.082774,-0.1255,0.1587,-0.2843,24.85923,24.63319,0.9176237,10.113029,0.1551093,1.1962443,-0.1918,0.1587,-0.3505,1959.537,105.6323074
"956","LVA","2017",25.80073,25.38479,1.6385322,9.156736,-0.5220571,0.3931288,-1.1414,0,-1.1414,25.80073,25.18262,2.4545103,9.621034,-0.7865561,0.1527735,-1.7144,0,-1.7144,1942.248,107.9883789
"957","LVA","2018",26.99292,26.18047,3.1032871,8.338663,-0.7350684,-0.021886,-1.9081,0,-1.9081,26.90624,25.86788,4.0140901,9.201166,-0.8361426,-0.1020097,-2.3535,0,-2.3535,1927.173,110.9269182
"958","LVA","2019",27.6713,27.06375,2.2448918,7.531187,-0.6017946,0.1087839,-1.4504,0.197,-1.6474,27.49749,26.56593,3.5066083,8.793446,-0.2073757,0.483986,-1.5329,0.1992,-1.732,1911.756,113.9203036
"959","LVA","2020",28.38216,28.00202,1.3575555,6.754406,-0.5579635,0.1177205,-1.0711,0,-1.0711,25.5848,27.13143,-5.7005082,8.691953,-7.3135506,-6.5517913,-5.1588,0,-5.1588,1907.933,116.3452867
"960","LVA","2021",29.14787,28.91678,0.7991707,5.999323,-0.56296,0.0487429,-0.865,0,-0.865,27.21537,27.7223,-1.8285937,8.475698,-4.5376934,-3.788471,-3.8465,0,-3.8465,1894.577,118.8790617
"961","NLD","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","NLD","1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","NLD","1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,152.5731,NA,NA,NA,NA,NA,NA,NA,NA,11486.631,NA
"964","NLD","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,157.2464,NA,NA,NA,NA,NA,NA,NA,NA,11638.712,NA
"965","NLD","1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,163.4963,NA,NA,NA,NA,NA,NA,NA,NA,11805.689,NA
"966","NLD","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,169.4224,NA,NA,NA,NA,NA,NA,NA,NA,11965.966,NA
"967","NLD","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,183.4424,NA,NA,NA,NA,NA,NA,NA,NA,12127.12,NA
"968","NLD","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,193.0706,190.4078,1.3984381,0.191599,NA,NA,NA,NA,NA,12294.732,NA
"969","NLD","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,198.3633,201.1776,-1.3989207,0.191599,NA,NA,NA,NA,NA,12456.251,NA
"970","NLD","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,208.836,212.4537,-1.702814,0.191599,NA,NA,NA,NA,NA,12598.201,NA
"971","NLD","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,222.2367,223.805,-0.700743,0.667743,NA,NA,NA,NA,NA,12729.721,NA
"972","NLD","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,236.5241,235.137,0.5899116,1.147094,NA,NA,NA,NA,NA,12877.983,NA
"973","NLD","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,251.0471,247.1466,1.5782396,1.534245,NA,NA,NA,NA,NA,13038.526,NA
"974","NLD","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,261.8848,258.8362,1.1778266,1.954204,NA,NA,NA,NA,NA,13194.497,NA
"975","NLD","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1395,269.2574,0.6989913,2.45109,NA,NA,NA,NA,NA,13328.593,NA
"976","NLD","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,285.9009,279.2673,2.3753855,2.800411,NA,NA,NA,NA,NA,13439.322,NA
"977","NLD","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,295.7322,288.2741,2.5871628,3.116382,NA,NA,NA,NA,NA,13545.056,NA
"978","NLD","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,295.7382,296.1208,-0.1291906,3.79806,NA,NA,NA,NA,NA,13666.335,NA
"979","NLD","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,308.9173,304.0471,1.6017879,4.163304,NA,NA,NA,NA,NA,13774.037,NA
"980","NLD","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,316.7033,311.5232,1.6628344,4.642617,NA,NA,NA,NA,NA,13856.185,NA
"981","NLD","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2424,318.5837,2.0901102,5.289098,NA,NA,NA,NA,NA,13941.7,NA
"982","NLD","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,331.7934,325.3913,1.9674785,5.930442,NA,NA,NA,NA,NA,14038.27,NA
"983","NLD","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,336.2457,332.2036,1.2167603,6.518463,NA,NA,NA,NA,NA,14149.8,50.77008614
"984","NLD","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,333.6109,336.787,-0.9430616,7.175402,NA,NA,NA,NA,NA,14247.208,51.47055902
"985","NLD","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,329.4716,339.9296,-3.0765361,7.918261,NA,NA,NA,NA,NA,14312.69,51.95083699
"986","NLD","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,336.2915,345.1313,-2.561278,7.607602,NA,NA,NA,NA,NA,14367.07,52.74580357
"987","NLD","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,346.5877,349.7395,-0.9011888,7.800762,NA,NA,NA,NA,NA,14424.211,53.45006659
"988","NLD","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,355.5303,356.1982,-0.1875124,7.679722,NA,NA,NA,NA,NA,14491.632,54.43713824
"989","NLD","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,365.4388,364.1105,0.3648121,7.474663,NA,NA,NA,NA,NA,14572.278,55.64636099
"990","NLD","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,372.4963,372.869,-0.0999593,7.325241,NA,NA,NA,NA,NA,14665.037,56.98490699
"991","NLD","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,385.3147,383.2393,0.5415474,7.163692,NA,NA,NA,NA,NA,14760.094,58.56978152
"992","NLD","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,402.3461,394.6962,1.9381695,6.889228,NA,NA,NA,NA,NA,14848.907,60.3207192
"993","NLD","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,419.1772,406.9512,3.004276,6.647602,NA,NA,NA,NA,NA,14951.51,62.19362908
"994","NLD","1991",429.4014,NA,NA,NA,NA,NA,NA,NA,NA,429.4014,419.8279,2.2803517,6.390395,NA,NA,NA,NA,NA,15069.798,64.16155227
"995","NLD","1992",436.7273,NA,NA,NA,NA,NA,NA,NA,NA,436.7273,433.1239,0.8319611,6.087218,NA,NA,NA,NA,NA,15184.166,66.19355633
"996","NLD","1993",442.2194,NA,NA,NA,NA,NA,NA,NA,NA,442.2194,446.3072,-0.9159074,5.898448,NA,NA,NA,NA,NA,15290.368,68.20833666
"997","NLD","1994",455.3139,NA,NA,NA,NA,NA,NA,NA,NA,455.3139,460.052,-1.0299045,5.703643,NA,NA,NA,NA,NA,15382.838,70.30893003
"998","NLD","1995",469.5017,475.8614,-1.3364756,6.058917,-8.7316832,-3.656838,-7.9231,NA,NA,469.5017,474.9366,-1.1443502,5.386317,-8.7316832,-3.656838,-8.0394,NA,NA,15459.006,72.58371701
"999","NLD","1996",485.9283,492.5919,-1.3527534,5.748448,-1.8228509,2.9185346,-1.0044,NA,NA,485.9283,491.2764,-1.0886047,5.027773,-1.8228509,2.9185346,-1.1642,NA,NA,15530.498,75.08089962
"1000","NLD","1997",506.9644,510.2668,-0.6471858,5.445515,-1.5827295,2.8473415,-1.1912,NA,NA,506.9644,508.8945,-0.3792645,4.670973,-1.5827295,2.8473415,-1.3533,NA,NA,15610.65,77.77344255
"1001","NLD","1998",530.6088,529.003,0.3035539,5.062734,-1.3538087,2.8263102,-1.5375,NA,NA,530.6088,527.8072,0.5308084,4.242552,-1.3538087,2.8263102,-1.6749,NA,NA,15707.209,80.6638369
"1002","NLD","1999",557.3199,548.3141,1.6424628,4.766451,0.2534217,4.1386643,-0.7403,NA,NA,557.3199,547.3609,1.8194609,3.904211,0.2534217,4.1386643,-0.8474,NA,NA,15812.088,83.65219414
"1003","NLD","2000",580.7031,566.8492,2.4440233,4.522664,1.1654687,4.4594442,-0.3132,NA,NA,580.7031,566.1129,2.5772638,3.607555,1.1654687,4.4594442,-0.3938,NA,NA,15925.513,86.51802899
"1004","NLD","2001",594.2158,584.75,1.6187821,4.153629,-0.4756361,2.4066108,-1.455,NA,NA,594.2158,583.7248,1.7972409,3.317322,-0.4756361,2.4066108,-1.563,NA,NA,16046.18,89.20962439
"1005","NLD","2002",595.5069,599.1454,-0.6072897,4.062068,-2.1291583,0.4417954,-1.7617,NA,NA,595.5069,597.9643,-0.410969,3.285265,-2.1291583,0.4417954,-1.8805,NA,NA,16148.929,91.38582188
"1006","NLD","2003",596.4337,611.2609,-2.4256699,4.036202,-3.1422944,-0.7708508,-1.6748,NA,NA,596.4337,610.0861,-2.2377731,3.324034,-3.1422944,-0.7708508,-1.7884,NA,NA,16225.302,93.23837504
"1007","NLD","2004",608.2726,621.7928,-2.1743892,4.083244,-1.8252892,0.4967069,-0.5098,NA,NA,608.2726,620.8782,-2.0302811,3.437811,-1.8252892,0.4967069,-0.597,NA,NA,16281.779,94.88771252
"1008","NLD","2005",620.7475,631.6907,-1.7323594,4.181054,-0.3964544,1.7733348,0.6516,NA,NA,620.7476,630.3704,-1.5265382,3.808098,-0.3964544,1.7733348,0.5271,NA,NA,16319.868,96.33838859
"1009","NLD","2006",642.2315,642.6559,-0.06603,4.147576,0.0993934,2.1137772,0.1393,NA,NA,642.2316,641.6611,0.0889061,3.849183,0.0993934,2.1137772,0.0456,NA,NA,16346.101,98.06392621
"1010","NLD","2007",666.4619,655.2816,1.7061798,4.207438,-0.0918972,1.8746063,-1.1241,NA,NA,666.4619,654.3294,1.8541874,3.994183,-0.0918972,1.8746063,-1.2137,NA,NA,16381.696,100
"1011","NLD","2008",680.9263,666.6701,2.1384269,4.244564,0.2013294,2.2433629,-1.0924,NA,NA,680.9263,665.549,2.3104717,4.111814,0.2013294,2.2433629,-1.1965,NA,NA,16445.593,101.7146715
"1012","NLD","2009",655.9575,673.6078,-2.6202604,4.527983,-5.0862458,-3.0522916,-3.501,NA,NA,655.9576,672.5453,-2.4664203,4.413351,-5.0862458,-3.0522916,-3.5941,NA,NA,16530.388,102.7839036
"1013","NLD","2010",664.7653,678.1325,-1.971171,4.824861,-5.2461956,-3.4631493,-4.0536,-0.1452,-3.9085,664.7654,676.7933,-1.7772007,4.745512,-5.2461956,-3.4631493,-4.171,-0.1452,-4.0258,16615.394,103.4331179
"1014","NLD","2011",675.0771,683.4502,-1.2251253,4.943143,-4.4269396,-2.635775,-3.6857,0,-3.6857,675.0771,681.6093,-0.9583465,4.953633,-4.4269396,-2.635775,-3.8471,0,-3.8471,16693.074,104.1691387
"1015","NLD","2012",668.1214,686.6888,-2.7038973,5.147249,-3.9184276,-2.2408517,-2.2826,0,-2.2826,668.1214,684.6553,-2.4149159,5.202972,-3.9184276,-2.2408517,-2.4574,0,-2.4574,16754.962,104.6346534
"1016","NLD","2013",667.2517,689.1198,-3.1733403,5.449688,-2.928703,-1.3699481,-1.0088,0.5754,-1.5842,667.2517,687.1861,-2.9008665,5.495765,-2.928703,-1.3699481,-1.1737,0.5754,-1.749,16804.432,105.0214311
"1017","NLD","2014",676.7493,693.2886,-2.3856296,5.389283,-2.1520043,-0.6842278,-0.7087,-0.0958,-0.6129,676.7493,691.1753,-2.0871694,5.490973,-2.1520043,-0.6842278,-0.8893,-0.0958,-0.7935,16865.008,105.6310935
"1018","NLD","2015",690.008,703.0397,-1.8536207,5.276261,-2.0246142,-0.72318,-0.9032,0,-0.9032,690.008,700.8519,-1.5472449,5.416286,-2.0246142,-0.72318,-1.0885,0,-1.0885,16939.923,107.109951
"1019","NLD","2016",705.131,712.6482,-1.054822,5.102461,0.020894,1.1716175,0.6591,0.254,0.4051,705.131,710.3114,-0.7293208,5.279705,0.020894,1.1716175,0.4621,0.254,0.2082,17030.314,108.5556296
"1020","NLD","2017",725.6567,724.1458,0.2086487,4.856651,1.2601843,2.2621541,1.134,0.4471,0.6869,725.6567,721.4348,0.5852111,5.082209,1.2601843,2.2621541,0.9061,0.4471,0.4591,17131.296,110.2555991
"1021","NLD","2018",744.5053,736.8861,1.0339649,4.534697,1.4925605,2.3845052,0.867,0,0.867,744.5053,733.321,1.5251506,4.840264,1.3641432,2.2560879,0.4414,0,0.4414,17231.624,112.0721459
"1022","NLD","2019",757.1614,749.9879,0.9564764,4.320985,1.4634578,2.2424383,0.8848,0.1678,0.717,757.9846,746.5748,1.5282846,4.556022,1.728586,2.4967644,0.804,0.1666,0.6374,17349.861,114.0977006
"1023","NLD","2020",766.8767,762.6097,0.5595321,4.154717,0.4958242,1.1778764,0.1573,0,0.1573,706.0786,754.397,-6.4048982,4.817277,-6.3108132,-5.5463031,-2.4358,0,-2.4358,17482.408,115.2931536
"1024","NLD","2021",776.6373,773.4028,0.4182097,4.054597,0.4342025,1.033103,0.1812,0,0.1812,741.1258,765.1357,-3.1379885,4.565213,-3.4732876,-2.6500091,-1.5748,0,-1.5748,17617.797,116.93433
"1025","POL","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","POL","1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","POL","1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29637.45,NA
"1028","POL","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29964,NA
"1029","POL","1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30308.5,NA
"1030","POL","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30712,NA
"1031","POL","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31139.45,NA
"1032","POL","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31444.95,NA
"1033","POL","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31681,NA
"1034","POL","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31987.155,NA
"1035","POL","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32294.655,NA
"1036","POL","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32548.3,NA
"1037","POL","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32664.3,NA
"1038","POL","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32783.5,NA
"1039","POL","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33055.65,NA
"1040","POL","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33357.2,NA
"1041","POL","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33678.899,NA
"1042","POL","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34015.199,NA
"1043","POL","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34356.3,NA
"1044","POL","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34689.05,NA
"1045","POL","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34965.6,NA
"1046","POL","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35247.217,NA
"1047","POL","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35574.15,NA
"1048","POL","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35898.587,NA
"1049","POL","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36230.481,NA
"1050","POL","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36571.808,NA
"1051","POL","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36904.133,NA
"1052","POL","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37201.885,NA
"1053","POL","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37456.119,NA
"1054","POL","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37668.045,NA
"1055","POL","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37824.487,NA
"1056","POL","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37961.529,NA
"1057","POL","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,733.423,NA,NA,NA,NA,NA,NA,NA,NA,38110.782,NA
"1058","POL","1991",681.971,NA,NA,NA,NA,NA,NA,NA,NA,681.969,NA,NA,NA,NA,NA,NA,NA,NA,38246.193,NA
"1059","POL","1992",699.123,NA,NA,NA,NA,NA,NA,NA,NA,699.121,NA,NA,NA,NA,NA,NA,NA,NA,38363.667,NA
"1060","POL","1993",725.258,NA,NA,NA,NA,NA,NA,NA,NA,725.256,NA,NA,NA,NA,NA,NA,NA,NA,38461.408,NA
"1061","POL","1994",763.644,NA,NA,NA,NA,NA,NA,NA,NA,763.642,NA,NA,NA,NA,NA,NA,NA,NA,38542.652,NA
"1062","POL","1995",816.732,818.324,-0.19457,13.821431,-4.1800727,1.4375528,-4.083,NA,NA,816.73,826.109,-1.1353915,12.737194,-4.1800727,1.4375528,-3.6135,NA,NA,38594.998,60.62526786
"1063","POL","1996",866.198,856.71,1.1074975,13.899107,-4.5364105,-0.0658593,-5.0891,NA,NA,866.196,860.525,0.659008,13.403833,-4.5364105,-0.0658593,-4.8653,NA,NA,38624.37,63.15093847
"1064","POL","1997",922.149,902.356,2.1934116,13.92955,-4.5515959,-0.0699508,-5.6461,NA,NA,922.145,902.785,2.1444761,13.90503,-4.5515959,-0.0699508,-5.6217,NA,NA,38649.66,66.25225297
"1065","POL","1998",964.704,953.97,1.1251503,13.873343,-4.1655323,-0.1826525,-4.727,NA,NA,964.702,951.76,1.3597866,14.204339,-4.1655323,-0.1826525,-4.8441,NA,NA,38663.481,69.84635797
"1066","POL","1999",1009.486,1004.587,0.4876185,13.943796,-2.245402,0.6769773,-2.4887,NA,NA,1009.484,996.745,1.2780478,14.940554,-2.245402,0.6769773,-2.8831,NA,NA,38465.143,73.14765075
"1067","POL","2000",1055.515,1056.568,-0.0996944,13.870534,-2.9709571,0.0427023,-2.9212,NA,NA,1055.511,1043.995,1.1031151,15.368358,-2.9709571,0.0427023,-3.5214,NA,NA,38258.629,76.615164
"1068","POL","2001",1068.685,1104.87,-3.2751022,13.767678,-4.7833584,-1.6628738,-3.1491,NA,NA,1068.682,1088.623,-1.8317677,15.654664,-4.7833584,-1.6628738,-3.8693,NA,NA,38248.076,79.89025779
"1069","POL","2002",1090.504,1149.189,-5.1066341,13.60634,-4.8456916,-1.9640595,-2.2975,NA,NA,1090.501,1130.495,-3.5377368,15.678593,-4.8456916,-1.9640595,-3.0804,NA,NA,38230.364,82.96309832
"1070","POL","2003",1129.352,1191.107,-5.1847141,13.332158,-6.0770986,-3.1143239,-3.4899,NA,NA,1129.349,1172.926,-3.7153024,15.235013,-6.0770986,-3.1143239,-4.2232,NA,NA,38204.57,86.07696192
"1071","POL","2004",1187.351,1232.388,-3.6543921,13.024897,-5.0438235,-2.3356433,-3.2203,NA,NA,1187.348,1215.681,-2.3306538,14.666764,-5.0438235,-2.3356433,-3.8808,NA,NA,38182.222,89.21460274
"1072","POL","2005",1228.833,1271.328,-3.3425271,12.726775,-3.9618443,-1.4992004,-2.2939,NA,NA,1228.825,1256.258,-2.1836963,14.157408,-3.9618643,-1.4992079,-2.8722,NA,NA,38165.445,92.19240772
"1073","POL","2006",1304.771,1315.233,-0.7954844,12.277229,-3.5573141,-1.1896349,-3.1604,NA,NA,1304.758,1305.139,-0.0292377,13.147101,-3.557344,-1.1896449,-3.5428,NA,NA,38141.267,95.7796144
"1074","POL","2007",1396.558,1367.313,2.1388581,11.80453,-1.852973,0.3246029,-2.9203,NA,NA,1396.55,1362.648,2.4879716,12.127834,-1.8529824,0.3246045,-3.0945,NA,NA,38120.56,100
"1075","POL","2008",1455.907,1424.836,2.1806698,11.320083,-3.6001179,-1.4859234,-4.6883,NA,NA,1455.901,1425.258,2.150003,11.227996,-3.6001347,-1.4859303,-4.673,NA,NA,38125.758,104.5947303
"1076","POL","2009",1496.967,1480.404,1.1187556,10.895417,-7.2526906,-4.8010943,-7.8109,NA,NA,1496.959,1482.445,0.9790409,10.69868,-7.2527276,-4.8011188,-7.7413,NA,NA,38079.373,108.7914854
"1077","POL","2010",1550.961,1537.221,0.8938212,10.443778,-7.3968137,-4.9074309,-7.8428,0,-7.8428,1550.961,1539.613,0.7370475,10.176548,-7.3968137,-4.9074309,-7.7646,0,-7.7646,38042.794,112.9868462
"1078","POL","2011",1628.777,1600.327,1.7777904,9.87983,-4.8795525,-2.3487003,-5.7667,0,-5.7667,1628.777,1605.534,1.4477048,9.36769,-4.8795525,-2.3487003,-5.602,0,-5.602,38063.255,117.8245592
"1079","POL","2012",1654.967,1655.528,-0.0338983,9.373648,-3.7415653,-1.084002,-3.7247,0.0921,-3.8167,1654.967,1661.379,-0.3859435,8.890913,-3.7415653,-1.084002,-3.549,0.0921,-3.641,38063.164,121.9228297
"1080","POL","2013",1678.002,1704.841,-1.574272,8.883542,-4.1819186,-1.6766904,-3.3964,0,-3.3964,1678.002,1709.801,-1.8597784,8.552258,-4.1819186,-1.6766904,-3.2539,0,-3.2539,38040.196,125.4763519
"1081","POL","2014",1733.686,1757.678,-1.3650252,8.339147,-3.6461135,-1.6913638,-2.965,-0.2033,-2.7617,1733.686,1762.737,-1.6480864,8.03771,-3.6461135,-1.6913638,-2.8237,-0.2033,-2.6205,38011.735,129.361141
"1082","POL","2015",1800.243,1814.27,-0.7731244,7.811803,-2.615758,-0.8569843,-2.23,-0.0444,-2.1855,1800.243,1817.93,-0.9729075,7.573491,-2.615758,-0.8569843,-2.1303,-0.0444,-2.0858,37986.412,133.4115634
"1083","POL","2016",1855.401,1867.343,-0.6395411,7.30484,-2.3692904,-0.6617958,-2.0502,0,-2.0502,1855.401,1867.115,-0.6274211,7.179252,-2.3728366,-0.6654495,-2.0598,0,-2.0598,37970.087,137.0210795
"1084","POL","2017",1947.015,1928.584,0.9556692,6.781243,-1.4590185,0.1016412,-1.9359,0,-1.9359,1947.015,1922.581,1.2709196,6.67829,-1.4678154,0.0975695,-2.102,0,-2.102,37974.826,141.0915365
"1085","POL","2018",2047.247,2000.194,2.352402,6.266502,-0.2380815,1.2026047,-1.4119,0,-1.4119,2051.161,1984.439,3.3622652,6.185768,-0.232636,1.2085943,-1.9104,0,-1.9104,37974.75,145.6310801
"1086","POL","2019",2130.194,2078.307,2.4965715,5.76476,-0.9932226,0.3394744,-2.239,0,-2.239,2136.222,2053.792,4.0135787,5.438523,-0.7401621,0.6397907,-2.7429,0,-2.7429,37952.012,150.7206557
"1087","POL","2020",2201.536,2160.123,1.9172008,5.278406,-0.244117,0.9942314,-1.2008,0.7173,-1.9181,2045.212,2096.783,-2.4595144,5.806803,-9.4979303,-8.0584252,-8.2706,0.2601,-8.5308,37922.49,153.8756157
"1088","POL","2021",2274.337,2246.41,1.2431967,4.768571,-0.8798101,0.2717733,-1.5002,0,-1.5002,2128.697,2167.478,-1.7891976,4.716723,-3.7981773,-2.4236274,-2.9054,0.1975,-3.1029,37892.992,159.063676
"1089","PRT","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","PRT","1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","PRT","1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.09,NA,NA,NA,NA,NA,NA,NA,NA,8857.716,NA
"1092","PRT","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2388,NA,NA,NA,NA,NA,NA,NA,NA,8929.316,NA
"1093","PRT","1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7383,NA,NA,NA,NA,NA,NA,NA,NA,8993.985,NA
"1094","PRT","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1489,NA,NA,NA,NA,NA,NA,NA,NA,9030.355,NA
"1095","PRT","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4582,NA,NA,NA,NA,NA,NA,NA,NA,9035.365,NA
"1096","PRT","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2657,45.9158,-3.5936639,2.38165,NA,NA,NA,NA,NA,8998.595,NA
"1097","PRT","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2815,48.0171,-3.6144982,2.357845,NA,NA,NA,NA,NA,8930.99,NA
"1098","PRT","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,48.2037,50.2516,-4.0752507,2.316814,NA,NA,NA,NA,NA,8874.52,NA
